customer_id,customer_first_name,customer_last_name,product_name,category_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_id,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order,order_update,ship_update
C_ID_38518,Barbara,Miller,"Prang Dustless Chalk Sticks","Office Supplies",Consumer,Arlington,Virginia,"United States",South,"Shipping on time",O_ID_3000374,"Same Day",0,0,7,80,1,22.77,2020-07-19,2020-07-19
C_ID_33027,Mary,Lee,"Newell 351","Office Supplies",Consumer,Arlington,Virginia,"United States",South,"Shipping on time",O_ID_3000375,"Same Day",0,0,45,120,1,63.74,2020-11-18,2020-11-18
C_ID_40720,Joseph,Miller,"Cameo Buff Policy Envelopes","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Shipping on time",O_ID_3000376,"Same Day",0,0,30,200,1,45.89,2020-08-20,2020-08-20
C_ID_34144,Kathy,Lee,"Advantus Push Pins, Aluminum Head","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Shipping on time",O_ID_3000377,"Same Day",0,0,50,250,1,98,2020-06-30,2020-06-30
C_ID_39052,Mary,Miller,"Kensington Expert Mouse Optical USB Trackball for PC or Mac",Technology,Consumer,Houston,Texas,"United States",Central,"Shipping on time",O_ID_3000378,"Same Day",0,0,125,120,1,121.86,2020-05-18,2020-05-18
C_ID_33028,Christine,Lee,"Ativa MDM8000 8-Sheet Micro-Cut Shredder",Technology,Consumer,Houston,Texas,"United States",Central,"Shipping on time",O_ID_3000379,"Same Day",0,0,12,240,1,71.35,2020-07-30,2020-07-30
C_ID_31940,Lauren,Fjeld,"Executive Impressions 13" Chairman Wall Clock"",Furniture,"Home Office","Los Angeles",California,"United States",West,"Shipping on time",O_ID_3000380,"Same Day",0,0,23,250,1,29.35,2020-05-24,2020-05-24
C_ID_38507,Lauren,Goldenen,"GBC Durable Plastic Covers","Office Supplies",Consumer,Henderson,Kentucky,"United States",South,"Shipping on time",O_ID_3000381,"Same Day",0,0,54,120,1,83.13,2020-05-24,2020-05-24
C_ID_46871,Christine,Goldenen,"Xerox 232","Office Supplies",Consumer,Troy,"New York","United States",East,"Shipping on time",O_ID_3000382,"Same Day",0,0,18,100,1,10.9,2020-07-30,2020-07-30
C_ID_40720,Mary,Patterson,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Consumer,Troy,"New York","United States",East,"Shipping on time",O_ID_3000383,"Same Day",0,0,35,120,1,-170.64,2020-07-17,2020-07-17
C_ID_37230,Mary,Vernon,"Bush Advantage Collection Round Conference Table",Furniture,Consumer,Columbus,Ohio,"United States",East,"Shipping on time",O_ID_3000384,"Same Day",0,0,45,120,1,-796.17,2020-07-17,2020-07-17
C_ID_34287,Ann,Vernon,"Riverside Furniture Stanwyck Manor Table Series",Furniture,Consumer,Columbus,Ohio,"United States",East,"Shipping on time",O_ID_3000385,"Same Day",0,0,45,120,1,-374.02,2020-05-25,2020-05-25
C_ID_39287,Mary,Vernon,"Personal Folder Holder, Ebony","Office Supplies",Consumer,Columbus,Ohio,"United States",East,"Shipping canceled",O_ID_3000386,"First Class",1,2,5,50,1,14.63,2020-12-25,2020-12-27
C_ID_34697,Mary,Armold,"ACCOHIDE Binder by Acco","Office Supplies",Consumer,Columbus,Ohio,"United States",East,"Shipping canceled",O_ID_3000387,"First Class",1,2,36,300,1,92.39,2020-09-12,2020-11-12
C_ID_34697,Mary,Badders,"SAFCO Commercial Wire Shelving, Black","Office Supplies",Corporate,Philadelphia,Pennsylvania,"United States",East,"Shipping canceled",O_ID_3000388,"First Class",1,2,22,130,1,12.19,2020-09-29,2020-10-01
C_ID_39287,Mary,Hawkins,"ACCOHIDE 3-Ring Binder, Blue, 1""","Office Supplies",Corporate,"San Francisco",California,"United States",West,"Shipping canceled",O_ID_3000389,"First Class",1,2,0,200,3,-249.99,2020-10-04,2020-12-04
C_ID_38364,Harry,Hawkins,"Staple envelope","Office Supplies",Corporate,"San Gabriel",California,"United States",West,"Shipping canceled",O_ID_3000390,"First Class",1,2,6,300,1,-69.97,2020-11-27,2020-11-29
C_ID_38364,Harry,Beltran,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,"Home Office","San Gabriel",California,"United States",West,"Shipping canceled",O_ID_3000391,"First Class",1,2,5,130,1,57.4,2020-11-27,2020-11-29
C_ID_34735,Mary,Beltran,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,"Home Office","San Gabriel",California,"United States",West,"Shipping canceled",O_ID_3000392,"First Class",1,2,20,400,3,-82.46,2020-10-04,2020-12-04
C_ID_49454,Harry,Beltran,"G.E. Halogen Desk Lamp Bulbs",Furniture,"Home Office",Houston,Texas,"United States",Central,"Shipping canceled",O_ID_3000393,"First Class",1,2,7,130,1,55.57,2020-11-27,2020-11-29
C_ID_42319,Susan,Beltran,"Zipper Ring Binder Pockets","Office Supplies","Home Office",Houston,Texas,"United States",Central,"Shipping canceled",O_ID_3000394,"First Class",1,2,10,200,1,40.09,2020-02-14,2020-04-14
C_ID_43450,Harry,Swint,"Wilson Jones Suede Grain Vinyl Binders","Office Supplies",Corporate,Wilmington,"North Carolina","United States",South,"Shipping canceled",O_ID_3000395,"First Class",1,2,7,130,1,-1.72,2020-11-27,2020-11-29
C_ID_50724,Susan,Mautz,"Xerox 1891","Office Supplies","Home Office","Los Angeles",California,"United States",West,"Shipping canceled",O_ID_3000396,"First Class",1,2,9,130,1,33.85,2020-02-14,2020-04-14
C_ID_47520,Harry,Thompson,"GuestStacker Chair with Chrome Finish Legs",Furniture,"Home Office","Los Angeles",California,"United States",West,"Shipping canceled",O_ID_3000397,"First Class",1,2,48,120,1,118.97,2020-10-03,2020-02-13
C_ID_47520,Susan,Thompson,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36" x 48"""",Furniture,"Home Office","Los Angeles",California,"United States",West,"Shipping canceled",O_ID_3000398,"First Class",1,2,7,50,1,21.31,2020-02-14,2020-04-14
C_ID_50724,Carl,Thompson,"Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center","Office Supplies","Home Office","Los Angeles",California,"United States",West,"Shipping canceled",O_ID_3000399,"First Class",1,2,26,130,1,49.92,2020-05-15,2020-07-15
C_ID_47520,Carl,Arnett,"12 Colored Short Pencils","Office Supplies","Home Office",Baltimore,Maryland,"United States",East,"Shipping canceled",O_ID_3000400,"First Class",1,2,100,120,1,26.4,2020-05-15,2020-07-15
C_ID_45983,Mary,Arnett,"Xerox 1985","Office Supplies","Home Office",Baltimore,Maryland,"United States",East,"Shipping canceled",O_ID_3000401,"First Class",1,2,0,120,1,53.99,2020-09-12,2020-11-12
C_ID_47520,Mary,Creighton,"AT&T CL2909",Technology,Consumer,Baltimore,Maryland,"United States",East,"Shipping canceled",O_ID_3000402,"First Class",1,2,27,150,1,44.65,2020-09-29,2020-10-01
C_ID_45983,Mary,Gannaway,"Bevis Steel Folding Chairs",Furniture,Corporate,Newark,Ohio,"United States",East,"Shipping canceled",O_ID_3000403,"First Class",1,2,30,200,1,55.23,2020-09-12,2020-11-12
C_ID_43729,Mary,Harrigan,"Newell 347","Office Supplies","Home Office",Baltimore,Maryland,"United States",East,"Shipping canceled",O_ID_3000404,"First Class",1,2,24,240,4,62.2,2020-10-04,2020-12-04
C_ID_48279,Mary,Harrigan,"Avery 495","Office Supplies","Home Office",Newark,Ohio,"United States",East,"Shipping canceled",O_ID_3000406,"First Class",1,2,2,200,3,57.42,2020-10-03,2020-02-13
C_ID_48279,Mary,Yedwab,"Blackstonian Pencils","Office Supplies",Corporate,Jamestown,"New York","United States",East,"Shipping canceled",O_ID_3000407,"First Class",1,2,6,500,3,138.17,2020-07-19,2020-07-21
C_ID_42319,Karen,Yedwab,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity"","Office Supplies",Corporate,"San Francisco",California,"United States",West,"Shipping canceled",O_ID_3000408,"First Class",1,2,8,250,1,118.82,2020-08-22,2020-08-24
C_ID_43450,Mary,Yedwab,"Avery 488","Office Supplies",Corporate,Memphis,Tennessee,"United States",South,"Shipping canceled",O_ID_3000409,"First Class",1,2,6,500,3,63.05,2020-07-27,2020-07-29
C_ID_42319,Mary,Bell,"Avery File Folder Labels","Office Supplies",Corporate,"Lake Charles",Louisiana,"United States",South,"Shipping canceled",O_ID_3000410,"First Class",1,2,2,50,3,18,2020-10-03,2020-02-13
C_ID_50724,Mary,Yedwab,"Recycled Steel Personal File for Standard File Folders","Office Supplies",Corporate,Rochester,"New York","United States",East,"Shipping canceled",O_ID_3000411,"First Class",1,2,8,500,3,69.69,2020-07-27,2020-07-29
C_ID_70777,Mary,Latchford,"Memo Book, 100 Message Capacity, 5 3/8” x 11”","Office Supplies",Consumer,Gastonia,"North Carolina","United States",South,"Shipping on time",O_ID_3004518,"Second Class",2,2,85,500,5,186.73,2020-05-02,2020-01-08
C_ID_68754,Daryl,Bell,"X-Rack File for Hanging Folders","Office Supplies",Corporate,Memphis,Tennessee,"United States",South,"Shipping canceled",O_ID_3000413,"First Class",1,2,25,452,3,48.27,2020-10-13,2020-12-13
C_ID_63528,Josephine,Smith,"Logitech G600 MMO Gaming Mouse",Technology,Corporate,Dover,Delaware,"United States",East,"Shipping canceled",O_ID_3000414,"First Class",1,2,12,164,3,-267.53,2020-10-14,2020-12-14
C_ID_65844,Mary,Irving,"Samsung Galaxy Mega 6.3",Technology,Consumer,Louisville,Kentucky,"United States",South,"Shipping canceled",O_ID_3000415,"First Class",1,2,13,130,3,5.85,2020-10-03,2020-02-13
C_ID_64079,Mary,Armstrong,"Global Leather Executive Chair",Furniture,Corporate,Louisville,Kentucky,"United States",South,"Shipping canceled",O_ID_3000416,"First Class",1,2,24,200,1,8.8,2020-08-19,2020-08-21
C_ID_68754,Karen,Greene,"Global Stack Chair without Arms, Black",Furniture,Consumer,Jackson,Mississippi,"United States",South,"Shipping canceled",O_ID_3000417,"First Class",1,2,16,130,1,33.17,2020-08-22,2020-08-24
C_ID_61041,Mary,Ducich,"Jabra BIZ 2300 Duo QD Duo Corded Headset",Technology,"Home Office",Gastonia,"North Carolina","United States",South,"Shipping on time",O_ID_3004521,"Second Class",2,2,75,500,5,53.12,2020-04-02,2020-01-07
C_ID_61952,Mary,Greene,"Avery Non-Stick Heavy Duty View Round Locking Ring Binders","Office Supplies",Consumer,Lakeland,Florida,"United States",South,"Shipping canceled",O_ID_3000419,"First Class",1,2,22,130,1,10.79,2020-08-19,2020-08-21
C_ID_69446,Mary,Armstrong,"2300 Heavy-Duty Transfer File Systems by Perma","Office Supplies",Corporate,Yonkers,"New York","United States",East,"Shipping canceled",O_ID_3000420,"First Class",1,2,10,500,3,22.9,2020-07-19,2020-07-21
C_ID_71546,Amber,Hughes,"Square Credit Card Reader",Technology,Consumer,Yonkers,"New York","United States",East,"Shipping canceled",O_ID_3000421,"First Class",1,2,54,300,1,118.07,2020-12-11,2020-08-17
C_ID_68754,Simone,MacKendrick,"Hunt Boston Vacuum Mount KS Pencil Sharpener","Office Supplies",Consumer,Appleton,Wisconsin,"United States",Central,"Shipping canceled",O_ID_3000422,"First Class",1,2,51,253,1,99.13,2020-01-14,2020-03-14
C_ID_65672,Brandon,MacKendrick,"Economy Rollaway Files","Office Supplies",Consumer,Middletown,Connecticut,"United States",East,"Shipping canceled",O_ID_3000423,"First Class",1,2,0,500,3,28.8,2020-07-03,2020-02-10
C_ID_65844,Mary,Manning,"Maxell 4.7GB DVD-RW 3/Pack",Technology,Consumer,Seattle,Washington,"United States",West,"Shipping canceled",O_ID_3000424,"First Class",1,2,1,50,1,13.86,2020-08-19,2020-08-21
C_ID_61952,Shelby,Roberts,"Belkin 6 Outlet Metallic Surge Strip","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Shipping canceled",O_ID_3000425,"First Class",1,2,11,357,3,145.48,2020-10-21,2020-10-23
C_ID_65672,Mary,Schnelling,"Brother DCP1000 Digital 3 in 1 Multifunction Machine",Technology,Consumer,Houston,Texas,"United States",Central,"Shipping canceled",O_ID_3000426,"First Class",1,2,8,200,1,64.89,2020-09-23,2020-09-25
C_ID_63528,Oprah,Cano,"Avery Durable Plastic 1" Binders"","Office Supplies",Consumer,Jackson,Michigan,"United States",Central,"Shipping canceled",O_ID_3000427,"First Class",1,2,18,452,3,135.83,2020-10-13,2020-12-13
C_ID_65389,Mary,Cano,"GBC Poly Designer Binding Covers","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Shipping canceled",O_ID_3000428,"First Class",1,2,5,130,1,2.5,2020-08-19,2020-08-21
C_ID_70935,Brandon,Sundaresam,"Avery 481","Office Supplies","Home Office","San Antonio",Texas,"United States",Central,"Shipping canceled",O_ID_3000429,"First Class",1,2,8,500,3,-24,2020-07-03,2020-02-10
C_ID_62434,Carolyn,Allen,"DAX Wood Document Frame",Furniture,Consumer,Richmond,Kentucky,"United States",South,"Shipping canceled",O_ID_3000430,"First Class",1,2,10,200,1,-9.5,2020-09-18,2020-09-20
C_ID_65652,Hedwig,Shonely,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Corporate,Arlington,Virginia,"United States",South,"Shipping canceled",O_ID_3000431,"First Class",1,2,23,452,3,-286.44,2020-10-21,2020-10-23
C_ID_69999,Maia,Shonely,"Holmes Odor Grabber","Office Supplies",Corporate,Arlington,Virginia,"United States",South,"Shipping canceled",O_ID_3000432,"First Class",1,2,83,1500,3,106.31,2020-10-31,2020-11-02
C_ID_68053,Mary,Carroll,"Boston Home & Office Model 2000 Electric Pencil Sharpeners","Office Supplies",Consumer,Richmond,Kentucky,"United States",South,"Shipping canceled",O_ID_3000433,"First Class",1,2,17,300,1,35.44,2020-09-30,2020-10-02
C_ID_69430,Brandon,MacIntyre,"Fellowes Binding Cases","Office Supplies",Consumer,Richmond,Kentucky,"United States",South,"Shipping canceled",O_ID_3000434,"First Class",1,2,21,500,3,-31.52,2020-07-03,2020-02-10
C_ID_65652,Mary,Carroll,"OIC Thumb-Tacks","Office Supplies",Consumer,Freeport,Illinois,"United States",Central,"Shipping canceled",O_ID_3000435,"First Class",1,2,21,300,1,-195.29,2020-09-30,2020-10-02
C_ID_62434,Lesley,Burns,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Consumer,"Los Angeles",California,"United States",West,"Shipping canceled",O_ID_3000436,"First Class",1,2,36,357,3,151.05,2020-10-23,2020-10-25
C_ID_67687,Jacob,Fuller,"Newell 350","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Shipping canceled",O_ID_3000437,"First Class",1,2,36,300,1,-176.08,2020-08-11,2020-10-11
C_ID_69951,Robert,Dortch,"Storex Dura Pro Binders","Office Supplies",Corporate,"Los Angeles",California,"United States",West,"Shipping canceled",O_ID_3000438,"First Class",1,2,24,200,1,45.76,2020-09-11,2020-11-11
C_ID_70644,Jacob,Dortch,"Easy-staple paper","Office Supplies",Corporate,Lawrence,Massachusetts,"United States",East,"Shipping canceled",O_ID_3000439,"First Class",1,2,39,300,1,122.66,2020-08-11,2020-10-11
C_ID_68534,Avye,Fuller,"Xerox 1933","Office Supplies",Consumer,Lawrence,Massachusetts,"United States",East,"Shipping canceled",O_ID_3000440,"First Class",1,2,54,357,3,-222.49,2020-10-28,2020-10-30
C_ID_62434,Carolyn,Fuller,"Adams "While You Were Out"" Message Pads"","Office Supplies",Consumer,Lawrence,Massachusetts,"United States",East,"Shipping canceled",O_ID_3000441,"First Class",1,2,21,130,1,-12.34,2020-09-18,2020-09-20
C_ID_68534,Denise,Harms,"Eldon Portable Mobile Manager","Office Supplies",Corporate,Lawrence,Massachusetts,"United States",East,"Shipping canceled",O_ID_3000442,"First Class",1,2,7,500,3,7.97,2020-07-31,2020-08-02
C_ID_70083,Karen,Nguyen,"Model L Table or Wall-Mount Pencil Sharpener","Office Supplies","Home Office",Philadelphia,Pennsylvania,"United States",East,"Shipping canceled",O_ID_3000443,"First Class",1,2,9,300,3,-164.98,2020-08-22,2020-08-24
C_ID_65136,Mary,Pawlan,"Wilson Jones Legal Size Ring Binders","Office Supplies","Home Office",Henderson,Kentucky,"United States",South,"Shipping canceled",O_ID_3000444,"First Class",1,2,16,500,3,11.79,2020-07-19,2020-07-21
C_ID_65210,Mary,Nguyen,"Staple-on labels","Office Supplies","Home Office",Henderson,Kentucky,"United States",South,"Shipping canceled",O_ID_3000445,"First Class",1,2,36,500,3,47.51,2020-07-27,2020-07-29
C_ID_65136,Brandon,Triggs,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Consumer,Henderson,Kentucky,"United States",South,"Shipping canceled",O_ID_3000446,"First Class",1,2,5,500,3,61.1,2020-07-03,2020-02-10
C_ID_70440,Mary,Triggs,"Balt Split Level Computer Training Table",Furniture,Consumer,Henderson,Kentucky,"United States",South,"Shipping canceled",O_ID_3000447,"First Class",1,2,16,120,3,35.28,2020-09-23,2020-09-25
C_ID_67687,Mary,Triggs,"Newell 335","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Shipping canceled",O_ID_3000448,"First Class",1,2,19,120,3,-23.68,2020-09-30,2020-10-02
C_ID_57256,Patricia,Kinney,"Global Value Steno Chair, Gray",Furniture,Consumer,Gastonia,"North Carolina","United States",South,"Shipping on time",O_ID_3004523,"Second Class",2,2,125,500,5,-299.97,2020-05-18,2020-05-20
C_ID_65136,Mary,Triggs,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Consumer,Philadelphia,Pennsylvania,"United States",East,"Shipping canceled",O_ID_3000450,"First Class",1,2,2,240,4,86.23,2020-10-03,2020-02-13
C_ID_68534,George,Triggs,"Balt Split Level Computer Training Table",Furniture,Consumer,"San Jose",California,"United States",West,"Shipping canceled",O_ID_3000451,"First Class",1,2,12,500,3,-77.59,2020-07-18,2020-07-20
C_ID_68053,Mary,Triggs,"Newell 335","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Shipping on time",O_ID_3000452,"Second Class",2,2,23,150,1,15.94,2020-10-27,2020-10-29
C_ID_49543,Maria,Dahlen,"36X48 HARDFLOOR CHAIRMAT",Furniture,Corporate,Wilmington,Delaware,"United States",East,"Advance shipping",O_ID_3004897,"Standard Class",4,3,90,500,5,30.75,2020-05-19,2020-05-22
C_ID_65844,Mary,Thornton,"Hewlett Packard LaserJet 3310 Copier",Technology,Consumer,"San Jose",California,"United States",West,"Shipping on time",O_ID_3000454,"Second Class",2,2,2,150,3,69.8,2020-11-11,2020-08-16
C_ID_63528,Lawrence,Braxton,"Avery 518","Office Supplies",Corporate,"San Jose",California,"United States",West,"Shipping on time",O_ID_3000455,"Second Class",2,2,3,150,3,57.31,2020-09-12,2020-11-12
C_ID_64079,Mary,Braxton,"Avery 506","Office Supplies",Corporate,"San Jose",California,"United States",West,"Shipping on time",O_ID_3000456,"Second Class",2,2,5,165,1,-271.94,2020-10-30,2020-11-01
C_ID_62434,Nicole,Braxton,"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","Office Supplies",Corporate,Kent,Washington,"United States",West,"Shipping on time",O_ID_3000457,"Second Class",2,2,9,500,3,105.62,2020-07-12,2020-09-12
C_ID_68053,Eric,Braxton,"Fellowes Super Stor/Drawer","Office Supplies",Corporate,Huntsville,Texas,"United States",Central,"Shipping on time",O_ID_3000458,"Second Class",2,2,7,180,3,48.38,2020-09-20,2020-09-22
C_ID_47078,Ralph,Thornton,"Newell 333","Office Supplies","Home Office",Pasadena,California,"United States",West,"Shipping on time",O_ID_3004902,"Standard Class",4,4,10,500,5,244.98,2020-04-18,2020-04-22
C_ID_61952,Eric,Gardner,"Kingston Digital DataTraveler 32GB USB 2.0",Technology,Consumer,Watertown,"New York","United States",East,"Shipping on time",O_ID_3000460,"Second Class",2,2,36,300,3,52.79,2020-09-20,2020-09-22
C_ID_68754,Cheryl,Foster,"Bestar Classic Bookcase",Furniture,Consumer,Chicago,Illinois,"United States",Central,"Shipping on time",O_ID_3000461,"Second Class",2,2,19,150,1,48.92,2020-09-19,2020-09-21
C_ID_44443,William,Chapman,"Xerox 228","Office Supplies","Home Office",Wichita,Kansas,"United States",Central,"Advance shipping",O_ID_3004911,"Standard Class",4,3,45,500,5,218.38,2020-05-03,2020-03-08
C_ID_45391,Sara,Foster,"DIXON Ticonderoga Erasable Checking Pencils","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Shipping on time",O_ID_3000463,"Second Class",2,2,29,180,3,1.51,2020-08-28,2020-08-30
C_ID_49501,Mary,Seite,"SpineVue Locking Slant-D Ring Binders by Cardinal","Office Supplies",Consumer,Arlington,Texas,"United States",Central,"Late delivery",O_ID_3005073,"First Class",1,2,45,500,5,136.49,2020-06-04,2020-08-04
